,NSC,CID,SMILES,MECHANISM,NAME,nci60,nciSclc,lantnci,gdsc1,gdsc2,gdscDec15,ccle,ctrp
16365,718564,403544.0,CC1=C2C=CC=C2C(=CC3=C1NC4=CC=CC=C43)N(C)C,Other,"N,N,2-trimethyl-17-azatetracyclo[8.7.0.03,7.011,16]heptadeca-1(10),2,4,6,8,11,13,15-octaen-8-amine",,,,,,,,
16366,718565,403545.0,CC1=C2C(=CC=C3C1=CC=C3)C4=CC=CC=C4N2C(=O)C5=CC=C(C=C5)Cl,Other,"(4-Chlorophenyl)-(2-methyl-17-azatetracyclo[8.7.0.03,7.011,16]heptadeca-1,3,5,7,9,11,13,15-octaen-17-yl)methanone",,,,,,,,
16367,718567,403547.0,CC1=C2C=CC=C2C3=CC(=C4C=C(C=CC4=C3O1)O)O,Other,"6-Methylcyclopenta[d]naphtho[1,2-b]pyran-2,11-diol",,,,,,,,
16368,718571,403551.0,CC(C)(C)OC(=O)N1C=C(C2=CC=CC=C21)C3CN(C(=O)C34CCC(=O)N4CC5=CC=CC=C5)O,Other,"Tert-butyl 3-(1-benzyl-7-hydroxy-2,6-dioxo-1,7-diazaspiro[4.4]nonan-9-yl)indole-1-carboxylate",,,,,,,,
16369,718578,403554.0,CN(CCNC(=O)C1=C2C=CC3=CC=CC=C3C2=NN1)CCNC(=O)C4=C5C=CC6=CC=CC=C6C5=NN4,Other,N-[2-[2-(2H-benzo[g]indazole-3-carbonylamino)ethyl-methylamino]ethyl]-2H-benzo[g]indazole-3-carboxamide,,,,,,,,
16370,718579,403555.0,CN1C(=C2C=CC3=CC=CC=C3C2=N1)C(=O)NCCCN(C)CCCNC(=O)C4=C5C=CC6=CC=CC=C6C5=NN4C,Other,2-methyl-N-[3-[methyl-[3-[(2-methylbenzo[g]indazole-3-carbonyl)amino]propyl]amino]propyl]benzo[g]indazole-3-carboxamide,,,,,,,,
16371,718581,135426789.0,C1=CC=C(C=C1)C2=NNC(=O)C3=C2NC4=C3C=CC5=CC=CC=C54,Other,"15-Phenyl-13,14,17-triazatetracyclo[8.7.0.02,7.011,16]heptadeca-1(10),2,4,6,8,11(16),14-heptaen-12-one",,,,,,,,
16372,718582,135426790.0,C1CC2=CC=CC=C2C3=C(C1)C4=C(N3)C=NNC4=O,Other,"14,15,18-Triazatetracyclo[9.7.0.02,7.012,17]octadeca-1(11),2,4,6,12(17),15-hexaen-13-one",,,,,,,,
16373,718583,135426791.0,C1CC2=CC=CC=C2C3=C(C1)C4=C(N3)C(=NNC4=O)C5=CC=CC=C5,Other,"16-Phenyl-14,15,18-triazatetracyclo[9.7.0.02,7.012,17]octadeca-1(11),2,4,6,12(17),15-hexaen-13-one",,,,,,,,
16374,718587,403563.0,CCNC1(C2=CC=CC3=C2C(=CC=C3)C(O1)(C)C)C4=CC=CC(=C4)C,Other,"N-ethyl-4,4-dimethyl-2-(3-methylphenyl)-3-oxatricyclo[7.3.1.05,13]trideca-1(12),5,7,9(13),10-pentaen-2-amine",,,,,,,,
16375,718588,403564.0,CC1=CC=C(C=C1)C2(C3=CC=CC4=C3C(=CC=C4)C(O2)(C)C)N5CCCC5,Other,"1-[4,4-Dimethyl-2-(4-methylphenyl)-3-oxatricyclo[7.3.1.05,13]trideca-1(12),5,7,9(13),10-pentaen-2-yl]pyrrolidine",,,,,,,,
16376,718591,403567.0,CC12CCC3C(C1CC=C2C4=CN=CC=C4)CC=C(N3C(=O)OC(C)(C)C)C5=CN=CC=C5,Other,"tert-butyl (4aS,6aS,9bS)-6a-methyl-3,7-dipyridin-3-yl-4a,5,6,9,9a,9b-hexahydro-1H-cyclopenta[f]quinoline-4-carboxylate",,,,,,,,
16377,718630,403577.0,CN1C(=CC2=C1C(=O)C=C(C2=O)OC)COP(=O)(N(C)CCBr)N(C)CCBr,Other,"2-[Bis[2-bromoethyl(methyl)amino]phosphoryloxymethyl]-5-methoxy-1-methylindole-4,7-dione",,,,,,,,
16378,718631,403578.0,CN1C=C(C2=C1C(=O)C=C(C2=O)OC)COP(=O)(N(C)CCBr)N(C)CCBr,Other,"3-[Bis[2-bromoethyl(methyl)amino]phosphoryloxymethyl]-5-methoxy-1-methylindole-4,7-dione",,,,,,,,
16379,718634,403581.0,CC1=CC=C(C=C1)S(=O)(=O)N2C=C(C3=C2C=CC(=C3)Br)C4=NC=CC(=C4)C(F)(F)F,Other,1-Tosyl-3-[4-(trifluoromethyl)-2-pyridinyl]-5-bromo-1H-indole,,,,,,,,
16380,718637,135436322.0,CC1C(=O)N(C(=NN=C2C3=C(C=CC(=C3)Br)NC2=O)S1)C4CCCCC4,Other,"(2Z)-2-[(Z)-(5-bromo-2-oxo-1H-indol-3-ylidene)hydrazinylidene]-3-cyclohexyl-5-methyl-1,3-thiazolidin-4-one",,,,,,,,
16381,718640,135426794.0,CNC(=S)N=NC1=C(N(C2=C1C=C(C=C2)[N+](=O)[O-])CN3CCOCC3)O,Other,1-methyl-3-[(Z)-[1-(morpholinomethyl)-5-nitro-2-oxo-indolin-3-ylidene]amino]thiourea,,,,,,,,
16382,718645,403592.0,C1=CC=C(C=C1)N2C(=O)C3=C(C=CC(=C3)Cl)N=C2SCC(=O)N=NC4=C(NC5=C4C=C(C=C5)F)O,Other,2-(6-chloro-4-oxo-3-phenylquinazolin-2-yl)sulfanyl-N-[(5-fluoro-2-hydroxy-1H-indol-3-yl)imino]acetamide,,,,,,,,
16383,718649,5472414.0,C1=CC=C(C=C1)C2=NC(=CC3=CC=C(C=C3)OC4=CC=CC=C4)C(=O)N2C5=CC=C(C=C5)S(=O)(=O)NC6=NC=CS6,Other,"4-[(4Z)-5-oxo-4-[(4-phenoxyphenyl)methylidene]-2-phenylimidazol-1-yl]-N-(1,3-thiazol-2-yl)benzenesulfonamide",,,,,,,,
16384,718654,5472419.0,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N3C(=NC(=CC4=CC=C(C=C4)Cl)C3=O)C5=CC=CC=C5,Other,"4-[(4Z)-4-[(4-chlorophenyl)methylidene]-5-oxo-2-phenylimidazol-1-yl]-1,5-dimethyl-2-phenylpyrazol-3-one",,,,,,,,
16385,718660,5472423.0,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N3C(C(C3=O)Cl)C=CC4=CC=CC=C4,Other,"4-[3-chloro-2-oxo-4-[(E)-2-phenylethenyl]azetidin-1-yl]-1,5-dimethyl-2-phenylpyrazol-3-one",,,,,,,,
16386,718662,135426796.0,CCOC(=O)CCC(C(=O)OCC)N1N=C2C=CC(=CC2=N1)NC3=C([N+](=C4C=CC(=CC4=[N+]3[O-])Cl)[O-])C,Other,"Diethyl 2-[5-[(7-chloro-3-methyl-1,4-dioxidoquinoxaline-1,4-diium-2-yl)amino]benzotriazol-2-yl]pentanedioate",,,,,,,,
16387,718675,403619.0,CSC1=NC(=C2C=NN(C2=N1)COCCO)NCC3=CC=CC=C3,Other,"4-Benzylamino-1-(2-hydroxyethoxy)methyl-6-methylthio-1H-pyrazolo[3,4:d]pyrimidine",,,,,,,,
16388,718688,403620.0,COC1=CC=C(C=C1)C2C3CCC4=CC=CC=C4C3=NN2S(=O)(=O)C5=CC=CC(=C5OC)C(=O)O,Other,"2-Methoxy-3-[[3-(4-methoxyphenyl)-3,3a,4,5-tetrahydrobenzo[g]indazol-2-yl]sulfonyl]benzoic acid",,,,,,,,
16389,718689,5472424.0,COC1=CC=C(C=C1)C2C3CCC4=CC=CC=C4C3=NN2S(=O)(=O)C5=CC=C(C=C5)C=CC(=O)O,Other,"(E)-3-[4-[[3-(4-methoxyphenyl)-3,3a,4,5-tetrahydrobenzo[g]indazol-2-yl]sulfonyl]phenyl]prop-2-enoic acid",,,,,,,,
16390,718690,403622.0,COC1=CC=C(C=C1)C2C3CCC4=CC=CC=C4C3=NN2S(=O)(=O)C5=CC=C(C=C5)Cl,Other,"2-(4-Chlorophenyl)sulfonyl-3-(4-methoxyphenyl)-3,3a,4,5-tetrahydrobenzo[g]indazole",,,,,,,,
16391,718695,5472425.0,C1=CC=C2C(=C1)NC(=N2)C3=CC(=O)C4=C(N3)N=C(C=C4C5=CC=C(C=C5)Cl)C6=NC7=CC=CC=C7N6,Other,"2,7-bis(1H-benzimidazol-2-yl)-5-(4-chlorophenyl)-1H-1,8-naphthyridin-4-one",,,,,,,,
16392,718696,5472426.0,CSC1=CC=C(C=C1)C2=CC(=NC3=C2C(=O)C=C(N3)C4=NC5=CC=CC=C5N4)C6=NC7=CC=CC=C7N6,Other,"2,7-bis(1H-benzimidazol-2-yl)-5-(4-methylsulfanylphenyl)-1H-1,8-naphthyridin-4-one",,,,,,,,
16393,718700,403632.0,CC1=NN(C2=C1C(NC(=O)N2)C3=CC4=CC=CC=C4N=C3Cl)C5=CC=CC=C5,Other,"4-(2-chloroquinolin-3-yl)-3-methyl-1-phenyl-5,7-dihydro-4H-pyrazolo[3,4-d]pyrimidin-6-one",,,,,,,,
16394,718701,403633.0,C1C(NN=C1C2=CC=C(C=C2)Cl)C3=CC(=CC=C3)Cl,Other,"5-(3-chlorophenyl)-3-(4-chlorophenyl)-4,5-dihydro-1H-pyrazole",,,,,,,,
16395,718702,403634.0,CC1=CC(=C(C=C1)O)C2=NNC(C2)C3=CC(=CC=C3)Cl,Other,"2-[5-(3-chlorophenyl)-4,5-dihydro-1H-pyrazol-3-yl]-4-methylphenol",,,,,,,,
16396,718703,403635.0,CC1=CC(=C(C=C1)O)C2=NN(C(C2)C3=CC(=CC=C3)Cl)C(=O)C,Other,"1-[3-(3-Chlorophenyl)-5-(2-hydroxy-5-methylphenyl)-3,4-dihydropyrazol-2-yl]ethanone",,,,,,,,
16397,718707,403639.0,CCOC(=O)C1C(CC(=CC1=O)C2=C(C=CC(=C2)C)O)C3=CC(=CC=C3)Cl,Other,Ethyl 6-(3-chlorophenyl)-4-(2-hydroxy-5-methylphenyl)-2-oxocyclohex-3-ene-1-carboxylate,,,,,,,,
16398,718709,403641.0,CC1=CC(=C(C=C1)O)C2=CC3=NNC(=O)C3C(C2)C4=CC(=CC=C4)Cl,Other,"4-(3-Chlorophenyl)-6-(2-hydroxy-5-methylphenyl)-2,3a,4,5-tetrahydroindazol-3-one",,,,,,,,
16399,718710,403642.0,C1=CC=C2C(=C1)N=C(C(=N2)C3=CC(=CC=C3)Cl)CC4=CC=C(C=C4)Cl,Other,"Quinoxaline, 2-(3-chlorophenyl)-3-[(4-chlorophenyl)methyl]-",,,,,,,,
16400,718713,403645.0,CC1=CC(=C(C=C1)O)C2=CC(SC(=N2)N)C3=CC(=CC=C3)Cl,Other,"2-[2-amino-6-(3-chlorophenyl)-6H-1,3-thiazin-4-yl]-4-methylphenol",,,,,,,,
16401,718716,403648.0,C1=CC(=CC(=C1)Br)C2=CC(=NC(=C2C#N)N)C3=CC=C(C=C3)Cl,Other,2-Amino-4-(3-bromophenyl)-6-(4-chlorophenyl)pyridine-3-carbonitrile,,,,,,,,
16402,718717,403649.0,CC1=CC(=C(C=C1)O)C2=NC(=C(C(=C2)C3=CC(=CC=C3)Br)C#N)N,Other,2-Amino-4-(3-bromophenyl)-6-(2-hydroxy-5-methylphenyl)pyridine-3-carbonitrile,,,,,,,,
16403,718718,403650.0,CCOC(=O)C1C(CC(=CC1=O)C2=C(C=CC(=C2)C)O)C3=CC(=CC=C3)Br,Other,Ethyl 6-(3-bromophenyl)-4-(2-hydroxy-5-methylphenyl)-2-oxocyclohex-3-ene-1-carboxylate,,,,,,,,
16404,718719,403651.0,C1C(C2C(=NNC2=O)C=C1C3=CC=C(C=C3)Cl)C4=CC(=CC=C4)Br,Other,"4-(3-Bromophenyl)-6-(4-chlorophenyl)-2,3a,4,5-tetrahydroindazol-3-one",,,,,,,,
16405,718721,403653.0,C1=CC=C2C(=C1)N=C(C(=N2)C3=CC(=CC=C3)Br)CC4=CC=C(C=C4)Cl,Other,2-(3-Bromophenyl)-3-[(4-chlorophenyl)methyl]quinoxaline,,,,,,,,
16406,718727,403659.0,CCCCCCNC(=O)C1=C(C=CC(=C1)C#CC2=C(C=CC(=C2)OC)OC)OC,Other,"5-(2,5-Dimethoxy-phenylethynyl)-N-hexyl-2-methoxy-benzamide",,,,,,,,
16407,718728,403660.0,COC1=CC(=C(C=C1)OC)C#CC2=CC(=C(C=C2)OC)C(=O)NCCC3=CC=C(C=C3)F,Other,"5-(2,5-Dimethoxy-phenylethynyl)-N-[2-(4-fluoro-phenyl)-ethyl]-2-methoxy-benzamide",,,,,,,,
16408,718729,403661.0,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C2C(=O)C=CC2=O,Other,"2-((3,5-di-tert-Butyl-4-hydroxyphenyl)-methylene)-4-cyclopentene-1,3-dione",,,,,,,,
16409,718730,403662.0,CC(C)(C)C1=CC(=CC(=C1OC)C(C)(C)C)CC2C(=O)C=CC2=O,Other,"2-[(3,5-Ditert-butyl-4-methoxyphenyl)methyl]cyclopent-4-ene-1,3-dione",,,,,,,,
16410,718731,403663.0,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CC2C(=O)C3=CC=CC=C3C2=O,Other,"2-[(3,5-Ditert-butyl-4-hydroxyphenyl)methyl]indene-1,3-dione",,,,,,,,
16411,718738,5472441.0,CN1C2=C(C3=CC(=C(C=C3C1=O)OC)OC)C(=CCCCCCBr)C4=CC5=C(C=C42)OCO5,Other,"(11E)-11-(6-bromohexylidene)-15,16-dimethoxy-20-methyl-5,7-dioxa-20-azapentacyclo[10.8.0.02,10.04,8.013,18]icosa-1(12),2,4(8),9,13,15,17-heptaen-19-one",,,,,,,,
16412,718742,403667.0,COC1=CC(=C(C=C1)NC(=O)CSC(=O)C2=CC=CC=C2)SCCSSCCSC3=C(C=CC(=C3)OC)NC(=O)CSC(=O)C4=CC=CC=C4,Other,S-[2-[2-[2-[2-[2-[(2-benzoylsulfanylacetyl)amino]-5-methoxyphenyl]sulfanylethyldisulfanyl]ethylsulfanyl]-4-methoxyanilino]-2-oxoethyl] benzenecarbothioate,,,,,,,,
16413,718777,403668.0,CC(C)(C)CNCCCNC1=CC=C(C=C1)Cl,Other,"N-(4-Chlorophenyl)-N'-(2,2-dimethylpropyl)propane-1,3-diamine",,,,,,,,
16414,718781,176870.0,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC.Cl,Kinase,Erlotinib,718781,718781,718781,Erlotinib,Erlotinib,Erlotinib,Erlotinib,erlotinib
16415,718781,176870.0,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC.Cl,Kinase,erlotinib,718781,718781,718781,Erlotinib,Erlotinib,Erlotinib,Erlotinib,erlotinib
16416,718781,176871.0,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC.Cl,Kinase,Erlotinib hydrochloride,718781,718781,718781,Erlotinib,Erlotinib,Erlotinib,Erlotinib,erlotinib
16417,718800,403672.0,CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)NCCC2=CNC3=C2C=C(C=C3)OC)NCC(F)(F)F,Other,CF3CH2-Val-Phe-Unk,,,,,,,,
16418,718809,5472448.0,CC12CCC(CC1=CCC3C2CCC4(C3CC(=CC5=CN=CC=C5)C4O)C)O,Other,"(3S,8R,9S,10R,13S,14S,16E,17S)-10,13-dimethyl-16-(pyridin-3-ylmethylidene)-1,2,3,4,7,8,9,11,12,14,15,17-dodecahydrocyclopenta[a]phenanthrene-3,17-diol",,,,,,,,
16419,718810,9572510.0,CC12CCC(=NO)C=C1CCC3C2CCC4(C3CC(=CC5=CN=CC=C5)C4=NO)C,Other,"(NE)-N-[(3E,8R,9S,10R,13S,14S,16E)-3-hydroxyimino-10,13-dimethyl-16-(pyridin-3-ylmethylidene)-1,2,6,7,8,9,11,12,14,15-decahydrocyclopenta[a]phenanthren-17-ylidene]hydroxylamine",,,,,,,,
16420,718811,403687.0,COC1=C(C=C2C(=C1)C(=O)N3CCCC3C(=O)N2)OCCCOC4=C(C=C5C(=C4)N=CC6CCCN6C5=O)OC,Other,"(6aS)-3-[3-[[(6aS)-2-methoxy-11-oxo-6a,7,8,9-tetrahydropyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]propoxy]-2-methoxy-6a,7,8,9-tetrahydro-5H-pyrrolo[2,1-c][1,4]benzodiazepine-6,11-dione",,,,,,,,
16421,718812,403688.0,COC1=C(C=C2C(=C1)C(=O)N3CCCC3C(=O)N2)OCCCCOC4=C(C=C5C(=C4)N=CC6CCCN6C5=O)OC,Other,"(6aS)-3-[4-[[(6aS)-2-methoxy-11-oxo-6a,7,8,9-tetrahydropyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]butoxy]-2-methoxy-6a,7,8,9-tetrahydro-5H-pyrrolo[2,1-c][1,4]benzodiazepine-6,11-dione",,,,,,,,
16422,718813,403689.0,COC1=C(C=C2C(=C1)C(=O)N3CCCC3C(=O)N2)OCCCCCOC4=C(C=C5C(=C4)N=CC6CCCN6C5=O)OC,Other,"(6aS)-3-[5-[[(6aS)-2-methoxy-11-oxo-6a,7,8,9-tetrahydropyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]pentoxy]-2-methoxy-6a,7,8,9-tetrahydro-5H-pyrrolo[2,1-c][1,4]benzodiazepine-6,11-dione",,,,,,,,
16423,718890,403699.0,C1CN2CCN(CCN=CC3=CC=CC=C3OCC4=CC=CC(=N4)COC5=CC=CC=C5C=N1)CC2,Other,"12,20-Dioxa-1,4,28,31,36-pentazapentacyclo[29.2.2.114,18.06,11.021,26]hexatriaconta-4,6,8,10,14(36),15,17,21,23,25,27-undecaene",,,,,,,,
16424,718891,403700.0,C1COCCN=CC2=CC=CC=C2OCC3=CC=CC(=N3)COC4=CC=CC=C4C=N1,Other,"3,14,25-Trioxa-11,17,31-triazatetracyclo[25.3.1.04,9.019,24]hentriaconta-1(31),4,6,8,10,17,19,21,23,27,29-undecaene",,,,,,,,
16425,718901,403710.0,C1=CC(=NC(=C1)COC2=CC=C(C=C2)C=NC3=CC=C(C=C3)CC4=CC=C(C=C4)N)COC5=CC=C(C=C5)C=NC6=CC=C(C=C6)CC7=CC=C(C=C7)N,Other,4-[[4-[[4-[[6-[[4-[[4-[(4-Aminophenyl)methyl]phenyl]iminomethyl]phenoxy]methyl]pyridin-2-yl]methoxy]phenyl]methylideneamino]phenyl]methyl]aniline,,,,,,,,
16426,718907,403716.0,COC1=CC(=C(C=C1)O)C=NCCCN=CC2=C(C=CC(=C2)OC)O,Other,"N,N'-Bis(2-hydroxy-5-methoxybenzylidene)propane-1,3-diamine",,,,,,,,
16427,718919,403718.0,CC1=CC2=C(C(=O)C(=C)C2(C13CC3)C)[Si](C)(C)C,Other,"3'a,5'-Dimethyl-3'-methylidene-1'-trimethylsilylspiro[cyclopropane-1,4'-pentalene]-2'-one",,,,,,,,
16428,719121,403719.0,COC1=C(C=C2C(=C1)C(=O)N3CCCC3C=N2)OCCCCCCCCN4C(=O)C5=CC=CC6=C5C(=CC=C6)C4=O,Other,"2-[8-[[(6aS)-2-methoxy-11-oxo-6a,7,8,9-tetrahydropyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]octyl]benzo[de]isoquinoline-1,3-dione",,,,,,,,
16429,719122,403720.0,COC1=C(C=C2C(=C1)C(=O)N3CCCC3C=N2)OCCCCCCCCCCN4C(=O)C5=CC=CC6=C5C(=CC=C6)C4=O,Other,"2-[10-[[(6aS)-2-methoxy-11-oxo-6a,7,8,9-tetrahydropyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]decyl]benzo[de]isoquinoline-1,3-dione",,,,,,,,
16430,719148,5472467.0,C1=CC(=CC=C1C2=CC=C(O2)C=C3C(=NN4C(=NN=C4S3)CNC5=CC=C(C=C5)Cl)C6=CC(=C(C=C6Cl)Cl)F)Cl,Other,"4-chloro-N-[[(7Z)-7-[[5-(4-chlorophenyl)furan-2-yl]methylidene]-6-(2,4-dichloro-5-fluorophenyl)-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazin-3-yl]methyl]aniline",,,,,,,,
16431,719151,403741.0,C1=CC(=CC=C1NCC2=NN=C(O2)COC3=CC(=C(C=C3)OCC4=NN=C(O4)CNC5=CC=C(C=C5)Cl)Cl)Cl,Other,"4-chloro-N-[[5-[[3-chloro-4-[[5-[(4-chloroanilino)methyl]-1,3,4-oxadiazol-2-yl]methoxy]phenoxy]methyl]-1,3,4-oxadiazol-2-yl]methyl]aniline",,,,,,,,
16432,719152,54611645.0,C1=CC(=C(C=C1OCC(=O)NN=CC2=CC=C(O2)C3=C(C=C(C=C3)Cl)Cl)Cl)OCC(=O)NN=CC4=CC=C(O4)C5=C(C=C(C=C5)Cl)Cl,Other,"2-[3-chloro-4-[2-[(2E)-2-[[5-(2,4-dichlorophenyl)furan-2-yl]methylidene]hydrazinyl]-2-oxoethoxy]phenoxy]-N-[(E)-[5-(2,4-dichlorophenyl)furan-2-yl]methylideneamino]acetamide",,,,,,,,
16433,719156,403746.0,C1C(N=C(S1)NNC(=O)COC2=CC(=C(C=C2)OCC(=O)NNC3=NC(CS3)C4=CC(=C(C=C4Cl)Cl)F)Cl)C5=CC(=C(C=C5Cl)Cl)F,Other,"2-[3-chloro-4-[2-[2-[4-(2,4-dichloro-5-fluorophenyl)-4,5-dihydro-1,3-thiazol-2-yl]hydrazinyl]-2-oxoethoxy]phenoxy]-N'-[4-(2,4-dichloro-5-fluorophenyl)-4,5-dihydro-1,3-thiazol-2-yl]acetohydrazide",,,,,,,,
16434,719159,5472471.0,C1=CC(=CC=C1C2=COC3=C(C2=O)C(=CC(=C3C4C(C(C(C(O4)CO)O)O)O)O)O)O,Other,3-Genistein-8-C-glucoside,,,,,,,,
16435,719162,5472472.0,CN1C2=C(C3=CC(=C(C=C3C1=O)OC)OC)C(=CCCCCBr)C4=CC5=C(C=C42)OCO5,Other,"(11Z)-11-(5-bromopentylidene)-15,16-dimethoxy-20-methyl-5,7-dioxa-20-azapentacyclo[10.8.0.02,10.04,8.013,18]icosa-1(12),2,4(8),9,13,15,17-heptaen-19-one",,,,,,,,
16436,719163,5472473.0,CN(C)C1=CC=C(C=C1)C=C2C3=CC=CC=C3N4C2=C5C=CC=CC5=N4,Other,"4-[(Z)-indolo[1,2-b]indazol-11-ylidenemethyl]-N,N-dimethylaniline",,,,,,,,
16437,719177,403758.0,C1C2CC3CC1CC(C2)(C3)CCOC(=O)C4=CC=C(C=C4)NCC5=C(C=CC(=C5)O)O,Other,"Benzoic acid,5-dihydroxyphenyl)methyl]amino]-, 1-adamantaneethyl ester",,,,,,,,
16438,719181,403762.0,CC1=NN=C2N1C(=CC(=N2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Cl,Other,"5-(4-Chlorophenyl)-7-(2,4-dichlorophenyl)-3-methyl-[1,2,4]triazolo[4,3-a]pyrimidine",,,,,,,,
16439,719182,403763.0,CC1=CC2=C(C=C1)N=C(S2)C3=CC=C(C=C3)N4C(C(C4=O)Cl)C5=CC=C(C=C5)Cl,Other,"3-Chloro-4-(4-chlorophenyl)-1-[4-(6-methyl-1,3-benzothiazol-2-yl)phenyl]azetidin-2-one",,,,,,,,
16440,719210,403766.0,CC1=CC(=CC(=C1O[Si](C)(C)C(C)(C)C)C)CCC(=O)NCCNC2=C3C=CC=CC3=NC4=CC=CC=C42,Other,"N-[2-(acridin-9-ylamino)ethyl]-3-[4-[tert-butyl(dimethyl)silyl]oxy-3,5-dimethylphenyl]propanamide",,,,,,,,
16441,719211,5472476.0,CN1C2=C(C3=CC(=C(C=C3C1=O)OC)OC)C(=CCCCI)C4=CC5=C(C=C42)OCO5,Other,"11-(4'-Iodobutylidene)-5,3-dimethoxy-6-methyl-8,9-methylenedioxy-5-oxo-11H-indeno[1,2-c]isoquinoline",,,,,,,,
16442,719212,403768.0,CC1(C(C(CC(=C)C12CCC(C=C2)(CBr)O)O)Br)C,Other,Ma'iliohydrin,,,,,,,,
16443,719239,196970.0,CC1=C2C(=CNC2=C(C=C1)NS(=O)(=O)C3=CC=CC(=C3)C#N)C#N,Other,N-(3-cyano-4-methyl-1H-indol-7-yl)-3-cyanobenzene-sulfonamide,719239|777573,,719239,,,,,
16444,719244,403771.0,CC(C)C1=C(C(=C2C(=C1)CC(=C3C2(CCCC3(C)C)C)O)O)O,Other,6a-Hydroxysalvinolone,,,,,,,,
16445,719249,403776.0,COC1=CC(=CC(=C1OC)OC)NCC2=CC=C3N2C4=CC=CC=C4OC3,Other,"3,4,5-trimethoxy-N-(4H-pyrrolo[2,1-c][1,4]benzoxazin-1-ylmethyl)aniline",,,,,,,,
16446,719252,403779.0,CCOC(=O)N(CC1=CC=CS1)C2=CC(=C(C(=C2)OC)OC)OC,Other,"ethyl N-(thiophen-2-ylmethyl)-N-(3,4,5-trimethoxyphenyl)carbamate",,,,,,,,
16447,719263,403786.0,CC(=O)C1=COCC2C1CC3C4=C(CC2N3C)C5=C(N4C)C=C(C(=C5)CC6C7CC8C9=C(CC(C7COC6(C)OC(=O)C)N8C)C1=CC=CC=C1N9C)OC,Other,"[(1S,12S,13R,16R,17S,18R)-17-[[(12S,13R,18R)-17-acetyl-6-methoxy-3,20-dimethyl-15-oxa-3,20-diazapentacyclo[10.7.1.02,10.04,9.013,18]icosa-2(10),4(9),5,7,16-pentaen-7-yl]methyl]-3,16,20-trimethyl-15-oxa-3,20-diazapentacyclo[10.7.1.02,10.04,9.013,18]icosa-2(10),4,6,8-tetraen-16-yl] acetate",,,,,,,,
16448,719264,5472477.0,CC=C1CN2CCC3C4=CC=CC=C4N5C3(C2CC1C5C(=O)OC)C=CC6=COCC7C6CC8C9=C(CC7N8C)C1=CC=CC=C1N9C,Other,Macrocarpamine,,,,,,,,
16449,719276,104741.0,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,DNA,Fulvestrant,719276,719276,719276,Fulvestrant,Fulvestrant_1200|Fulvestrant_1816,Fulvestrant,,fulvestrant
16450,719276,104741.0,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,DNA,Fulvestrant_1200,719276,719276,719276,Fulvestrant,Fulvestrant_1200|Fulvestrant_1816,Fulvestrant,,fulvestrant
16451,719276,104741.0,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,DNA,Fulvestrant_1816,719276,719276,719276,Fulvestrant,Fulvestrant_1200|Fulvestrant_1816,Fulvestrant,,fulvestrant
16452,719276,104741.0,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,DNA,fulvestrant,719276,719276,719276,Fulvestrant,Fulvestrant_1200|Fulvestrant_1816,Fulvestrant,,fulvestrant
16453,719279,403789.0,C1=CC=C(C=C1)C#CI2C3=CC=CC=C3C(=O)N2,Other,"1-(Phenylethynyl)-1,2-benziodazole-3-(1H)-one",,,,,,,,
16454,719280,403790.0,CCOC(=O)CNC(=O)C(CSCC1C2=CC=CC=C2NC1=O)NC(=O)CCC(C(=O)OCC)N.OS(=O)(=O)O,Other,3-(methyl-S-glutathionyl)oxindole-diethyl ester,,,,,,,,
16455,719328,5472480.0,CC1(CCC2=C(O1)C=CC(=C2O)C(=O)C=CC3=CC=C(C=C3)O)C,Other,dorsmanin A,,,,,,,,
16456,719330,403815.0,CC(=CCC1=C(C2=C(C=C1O)OC(=CC2=O)C3=CC(=C(C=C3)O)OC)O)C,Other,Cannflavin B,,,,,,,,
